Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0.4408194,LeftFinger3Distal,-0.15,0.70,0.04,0.03,-0.02,-0.29,0.28,-0.20,-3.30,41.84
0.4408194,LeftFinger3Tip,-0.12,0.72,0.04,0.03,-0.01,-0.29,0.27,-0.15,-3.23,27.80
0.4408194,LeftFinger4Metacarpal,-0.21,0.78,0.01,0.01,-0.01,-0.24,0.15,-0.06,-2.72,115.89
0.4408194,LeftFinger4Proximal,-0.20,0.73,0.02,0.02,-0.01,-0.27,0.23,-0.09,-3.06,1.71
0.4408194,LeftFinger4Medial,-0.17,0.71,0.02,0.03,0.00,-0.29,0.29,-0.03,-3.29,40.78
0.4408194,LeftFinger4Distal,-0.15,0.71,0.02,0.03,0.00,-0.30,0.30,0.00,-3.31,42.94
0.4408194,LeftFinger4Tip,-0.12,0.72,0.02,0.03,0.00,-0.29,0.28,0.01,-3.26,28.28
0.4408194,LeftFinger5Metacarpal,-0.20,0.78,0.01,0.01,0.00,-0.24,0.15,0.00,-2.73,115.26
0.4408194,LeftFinger5Proximal,-0.19,0.74,0.00,0.02,0.00,-0.27,0.22,0.06,-3.04,7.06
0.4408194,LeftFinger5Medial,-0.17,0.71,-0.01,0.02,0.01,-0.29,0.24,0.10,-3.22,26.69
0.4408194,LeftFinger5Distal,-0.15,0.71,0.00,0.02,0.01,-0.29,0.25,0.11,-3.26,41.40
0.4408194,LeftFinger5Tip,-0.14,0.71,0.00,0.02,0.01,-0.29,0.25,0.10,-3.24,27.54
0.4998111,LeftFinger1Metacarpal,-0.21,0.80,0.05,-0.01,0.00,0.09,-0.44,0.34,5.51,0.00
0.4998111,LeftFinger1Proximal,-0.18,0.78,0.06,-0.01,0.00,0.09,-0.48,0.42,5.71,66.27
0.4998111,LeftFinger1Distal,-0.18,0.75,0.07,-0.02,0.00,0.10,-0.54,0.52,6.08,45.95
0.4998111,LeftFinger1Tip,-0.17,0.72,0.07,-0.02,0.00,0.11,-0.61,0.54,6.56,11.50
0.4998111,LeftFinger2Metacarpal,-0.21,0.79,0.04,-0.01,-0.01,0.09,-0.47,0.20,5.62,153.54
0.4998111,LeftFinger2Proximal,-0.21,0.74,0.06,-0.01,0.00,0.10,-0.60,0.57,6.26,18.56
0.4998111,LeftFinger2Medial,-0.18,0.72,0.07,-0.01,0.00,0.10,-0.67,0.54,6.55,55.49
0.4998111,LeftFinger2Distal,-0.15,0.72,0.07,-0.01,0.00,0.10,-0.68,0.51,6.60,32.55
0.4998111,LeftFinger2Tip,-0.13,0.72,0.07,-0.01,0.00,0.10,-0.67,0.45,6.53,21.62
0.4998111,LeftFinger3Metacarpal,-0.21,0.78,0.03,-0.01,-0.01,0.09,-0.49,0.07,5.68,122.64
0.4998111,LeftFinger3Proximal,-0.21,0.74,0.04,-0.02,-0.01,0.10,-0.64,0.28,6.36,11.33
0.4998111,LeftFinger3Medial,-0.18,0.71,0.05,-0.02,0.00,0.11,-0.71,0.26,6.76,44.35
0.4998111,LeftFinger3Distal,-0.15,0.70,0.05,-0.02,-0.01,0.11,-0.72,0.21,6.80,41.80
0.4998111,LeftFinger3Tip,-0.12,0.71,0.05,-0.02,-0.01,0.11,-0.69,0.13,6.66,27.87
0.4998111,LeftFinger4Metacarpal,-0.21,0.78,0.02,-0.02,-0.01,0.09,-0.51,-0.07,5.72,115.88
0.4998111,LeftFinger4Proximal,-0.20,0.73,0.02,-0.02,-0.01,0.10,-0.66,-0.03,6.39,1.71
0.4998111,LeftFinger4Medial,-0.17,0.71,0.02,-0.02,-0.01,0.10,-0.79,-0.14,6.73,40.71
0.4998111,LeftFinger4Distal,-0.15,0.71,0.03,-0.02,-0.01,0.10,-0.79,-0.19,6.78,43.15
0.4998111,LeftFinger4Tip,-0.12,0.72,0.03,-0.02,-0.01,0.10,-0.77,-0.20,6.67,28.44
0.4998111,LeftFinger5Metacarpal,-0.21,0.78,0.01,-0.02,-0.01,0.09,-0.52,-0.20,5.72,115.09
0.4998111,LeftFinger5Proximal,-0.20,0.74,0.00,-0.02,-0.01,0.10,-0.67,-0.31,6.33,7.06
0.4998111,LeftFinger5Medial,-0.18,0.71,0.00,-0.02,-0.01,0.11,-0.68,-0.39,6.76,26.91
0.4998111,LeftFinger5Distal,-0.16,0.71,0.00,-0.02,-0.01,0.11,-0.70,-0.39,6.84,41.28
0.4998111,LeftFinger5Tip,-0.14,0.71,0.01,-0.02,-0.01,0.11,-0.69,-0.35,6.80,27.49
0.5333737,LeftFinger1Metacarpal,-0.21,0.80,0.05,0.00,-0.01,0.15,0.38,-0.08,1.92,0.00
0.5333737,LeftFinger1Proximal,-0.18,0.78,0.07,0.00,0.00,0.16,0.39,-0.02,1.96,66.21
0.5333737,LeftFinger1Distal,-0.18,0.75,0.07,0.00,0.00,0.17,0.41,0.01,2.03,45.90
0.5333737,LeftFinger1Tip,-0.17,0.72,0.08,0.00,0.00,0.18,0.41,0.02,2.11,11.40
0.5333737,LeftFinger2Metacarpal,-0.21,0.79,0.04,0.00,-0.01,0.16,0.37,-0.13,1.96,153.61
0.5333737,LeftFinger2Proximal,-0.21,0.74,0.07,0.00,0.00,0.17,0.38,0.01,2.19,18.56
0.5333737,LeftFinger2Medial,-0.18,0.72,0.07,0.00,0.00,0.18,0.31,-0.05,2.36,55.45
0.5333737,LeftFinger2Distal,-0.15,0.72,0.07,0.00,0.00,0.18,0.30,-0.15,2.34,32.54
0.5333737,LeftFinger2Tip,-0.13,0.72,0.07,0.00,-0.01,0.18,0.32,-0.26,2.27,21.60
0.5333737,LeftFinger3Metacarpal,-0.21,0.78,0.03,0.00,-0.01,0.16,0.35,-0.18,1.98,122.70
0.5333737,LeftFinger3Proximal,-0.21,0.74,0.05,0.00,-0.01,0.18,0.36,-0.10,2.22,11.33
0.5333737,LeftFinger3Medial,-0.18,0.71,0.05,-0.01,-0.01,0.19,0.25,-0.16,2.47,44.18
0.5333737,LeftFinger3Distal,-0.15,0.70,0.05,-0.01,-0.01,0.19,0.25,-0.25,2.50,41.77
0.5333737,LeftFinger3Tip,-0.12,0.71,0.05,-0.01,-0.02,0.19,0.28,-0.34,2.45,27.92
0.5333737,LeftFinger4Metacarpal,-0.21,0.78,0.02,0.00,-0.02,0.16,0.34,-0.23,1.99,115.93
0.5333737,LeftFinger4Proximal,-0.20,0.73,0.03,-0.01,-0.02,0.18,0.33,-0.20,2.23,1.71
0.5333737,LeftFinger4Medial,-0.17,0.71,0.03,-0.01,-0.02,0.19,0.31,-0.22,2.43,40.64
0.5333737,LeftFinger4Distal,-0.15,0.71,0.03,-0.01,-0.02,0.19,0.32,-0.21,2.39,43.25
0.5333737,LeftFinger4Tip,-0.12,0.72,0.04,-0.01,-0.02,0.18,0.31,-0.17,2.29,28.61
0.5333737,LeftFinger5Metacarpal,-0.21,0.78,0.02,0.00,-0.02,0.16,0.33,-0.27,1.99,114.92
0.5333737,LeftFinger5Proximal,-0.20,0.74,0.01,-0.01,-0.02,0.18,0.30,-0.30,2.21,7.06
0.5333737,LeftFinger5Medial,-0.18,0.71,0.01,-0.01,-0.03,0.18,0.19,-0.37,2.09,26.82
0.5333737,LeftFinger5Distal,-0.16,0.71,0.01,-0.01,-0.03,0.18,0.19,-0.35,2.10,41.62
0.5333737,LeftFinger5Tip,-0.14,0.71,0.02,-0.01,-0.02,0.18,0.19,-0.29,2.06,27.55
0.5472943,LeftFinger1Metacarpal,-0.21,0.80,0.05,0.01,-0.01,0.22,0.92,-0.47,4.97,0.00
0.5472943,LeftFinger1Proximal,-0.18,0.78,0.07,0.01,-0.01,0.23,0.96,-0.31,5.05,66.19
0.5472943,LeftFinger1Distal,-0.17,0.75,0.08,0.01,0.00,0.24,1.01,-0.23,5.25,45.88
0.5472943,LeftFinger1Tip,-0.17,0.72,0.08,0.01,0.00,0.26,1.03,-0.20,5.41,11.39
0.5472943,LeftFinger2Metacarpal,-0.21,0.79,0.05,0.01,-0.02,0.23,0.87,-0.58,5.07,153.62
0.5472943,LeftFinger2Proximal,-0.21,0.74,0.07,0.01,0.00,0.25,0.93,-0.24,5.61,18.56
0.5472943,LeftFinger2Medial,-0.18,0.72,0.08,0.01,-0.01,0.26,0.86,-0.25,5.95,55.40
0.5472943,LeftFinger2Distal,-0.15,0.71,0.08,0.01,-0.01,0.26,0.85,-0.38,5.90,32.52
0.5472943,LeftFinger2Tip,-0.13,0.72,0.07,0.01,-0.01,0.26,0.87,-0.54,5.73,21.59
0.5472943,LeftFinger3Metacarpal,-0.21,0.78,0.04,0.01,-0.02,0.23,0.84,-0.69,5.12,122.74
0.5472943,LeftFinger3Proximal,-0.21,0.74,0.05,0.01,-0.01,0.26,0.85,-0.48,5.70,11.33
0.5472943,LeftFinger3Medial,-0.18,0.71,0.06,0.00,-0.02,0.27,0.88,-0.41,5.97,44.14
0.5472943,LeftFinger3Distal,-0.15,0.70,0.06,0.00,-0.02,0.27,0.89,-0.37,5.90,41.76
0.5472943,LeftFinger3Tip,-0.12,0.71,0.06,0.01,-0.02,0.27,0.87,-0.37,5.71,27.94
0.5472943,LeftFinger4Metacarpal,-0.21,0.78,0.03,0.01,-0.03,0.23,0.80,-0.81,5.15,115.94
0.5472943,LeftFinger4Proximal,-0.20,0.73,0.03,0.00,-0.03,0.26,0.77,-0.74,5.71,1.71
0.5472943,LeftFinger4Medial,-0.17,0.71,0.03,0.01,-0.03,0.27,0.95,-0.54,5.85,40.70
0.5472943,LeftFinger4Distal,-0.15,0.71,0.04,0.01,-0.02,0.26,0.99,-0.30,5.62,43.30
0.5472943,LeftFinger4Tip,-0.12,0.72,0.04,0.00,-0.02,0.25,0.89,-0.03,5.31,28.71
0.5472943,LeftFinger5Metacarpal,-0.21,0.78,0.02,0.01,-0.03,0.23,0.76,-0.92,5.15,114.78
0.5472943,LeftFinger5Proximal,-0.20,0.74,0.01,0.00,-0.04,0.25,0.70,-0.98,5.66,7.06
0.5472943,LeftFinger5Medial,-0.18,0.71,0.01,0.00,-0.04,0.25,0.61,-0.98,5.24,26.78
0.5472943,LeftFinger5Distal,-0.16,0.71,0.01,0.00,-0.04,0.26,0.63,-0.92,5.23,41.87
0.5472943,LeftFinger5Tip,-0.14,0.71,0.02,0.00,-0.03,0.25,0.60,-0.70,5.15,27.65
0.5650519,LeftFinger1Metacarpal,-0.21,0.80,0.06,0.01,-0.01,0.07,-0.31,0.45,-8.53,0.00
0.5650519,LeftFinger1Proximal,-0.18,0.78,0.07,0.01,0.00,0.07,-0.32,0.26,-8.73,66.18
0.5650519,LeftFinger1Distal,-0.17,0.75,0.08,0.01,0.00,0.08,-0.31,0.12,-9.22,45.87
0.5650519,LeftFinger1Tip,-0.17,0.72,0.08,0.01,0.00,0.08,-0.28,0.06,-9.83,11.39
0.5650519,LeftFinger2Metacarpal,-0.21,0.79,0.05,0.01,-0.01,0.07,-0.25,0.65,-8.69,153.62
0.5650519,LeftFinger2Proximal,-0.21,0.74,0.07,0.01,0.00,0.08,-0.27,0.10,-9.64,18.56
0.5650519,LeftFinger2Medial,-0.18,0.72,0.08,0.01,0.00,0.09,-0.15,0.18,-9.98,55.38
0.5650519,LeftFinger2Distal,-0.15,0.71,0.08,0.01,0.00,0.09,-0.13,0.35,-9.94,32.51
0.5650519,LeftFinger2Tip,-0.13,0.72,0.08,0.01,0.00,0.08,-0.17,0.56,-9.70,21.58
0.5650519,LeftFinger3Metacarpal,-0.21,0.78,0.04,0.01,-0.01,0.07,-0.19,0.84,-8.77,122.75
0.5650519,LeftFinger3Proximal,-0.21,0.74,0.05,0.01,-0.01,0.08,-0.15,0.52,-9.77,11.33
0.5650519,LeftFinger3Medial,-0.18,0.70,0.06,0.00,-0.01,0.09,-0.01,0.58,-10.36,44.13
0.5650519,LeftFinger3Distal,-0.15,0.70,0.06,0.00,-0.01,0.09,0.01,0.70,-10.44,41.75
0.5650519,LeftFinger3Tip,-0.12,0.71,0.06,0.00,-0.01,0.09,-0.04,0.85,-10.20,27.95
0.5650519,LeftFinger4Metacarpal,-0.21,0.78,0.03,0.01,-0.01,0.08,-0.13,1.05,-8.82,115.95
0.5650519,LeftFinger4Proximal,-0.20,0.73,0.03,0.00,-0.01,0.08,-0.03,0.96,-9.79,1.71
0.5650519,LeftFinger4Medial,-0.17,0.71,0.03,0.01,-0.01,0.09,0.01,1.00,-10.20,40.75
0.5650519,LeftFinger4Distal,-0.15,0.70,0.04,0.01,-0.01,0.08,-0.01,0.91,-10.09,43.33
0.5650519,LeftFinger4Tip,-0.12,0.72,0.04,0.00,0.00,0.08,0.05,0.72,-9.77,28.74
0.5650519,LeftFinger5Metacarpal,-0.21,0.78,0.02,0.00,-0.01,0.08,-0.08,1.24,-8.82,114.72
0.5650519,LeftFinger5Proximal,-0.20,0.74,0.02,0.00,-0.01,0.08,0.06,1.37,-9.69,7.06
0.5650519,LeftFinger5Medial,-0.18,0.71,0.01,0.00,-0.01,0.08,0.20,1.47,-9.58,26.75
0.5650519,LeftFinger5Distal,-0.16,0.71,0.02,0.00,-0.01,0.08,0.20,1.37,-9.68,41.97
0.5650519,LeftFinger5Tip,-0.14,0.71,0.02,0.00,-0.01,0.08,0.23,1.13,-9.59,27.70
0.5805494,LeftFinger1Metacarpal,-0.21,0.80,0.06,0.01,-0.01,0.10,0.38,-0.23,2.05,0.00
0.5805494,LeftFinger1Proximal,-0.18,0.78,0.07,0.01,-0.01,0.11,0.39,-0.16,2.09,66.17
0.5805494,LeftFinger1Distal,-0.17,0.75,0.08,0.01,0.00,0.11,0.41,-0.12,2.19,45.87
0.5805494,LeftFinger1Tip,-0.17,0.72,0.08,0.01,0.00,0.12,0.42,-0.11,2.29,11.40
0.5805494,LeftFinger2Metacarpal,-0.21,0.79,0.05,0.01,-0.01,0.11,0.36,-0.27,2.09,153.61
0.5805494,LeftFinger2Proximal,-0.21,0.74,0.08,0.01,0.00,0.12,0.38,-0.14,2.32,18.56
0.5805494,LeftFinger2Medial,-0.18,0.72,0.08,0.01,0.00,0.12,0.38,-0.11,2.44,55.36
0.5805494,LeftFinger2Distal,-0.15,0.71,0.08,0.01,-0.01,0.12,0.38,-0.12,2.45,32.51
0.5805494,LeftFinger2Tip,-0.13,0.72,0.08,0.01,-0.01,0.12,0.38,-0.13,2.40,21.58
0.5805494,LeftFinger3Metacarpal,-0.21,0.78,0.04,0.01,-0.01,0.11,0.35,-0.32,2.11,122.76
0.5805494,LeftFinger3Proximal,-0.21,0.74,0.06,0.01,-0.01,0.12,0.36,-0.23,2.35,11.33
0.5805494,LeftFinger3Medial,-0.18,0.70,0.06,0.01,-0.01,0.13,0.36,-0.21,2.47,44.12
0.5805494,LeftFinger3Distal,-0.15,0.70,0.06,0.01,-0.01,0.13,0.37,-0.20,2.46,41.75
0.5805494,LeftFinger3Tip,-0.12,0.71,0.06,0.01,-0.01,0.12,0.36,-0.20,2.39,27.96
0.5805494,LeftFinger4Metacarpal,-0.21,0.78,0.03,0.01,-0.02,0.11,0.34,-0.37,2.13,115.95
0.5805494,LeftFinger4Proximal,-0.20,0.73,0.04,0.01,-0.01,0.12,0.33,-0.34,2.36,1.71
0.5805494,LeftFinger4Medial,-0.17,0.71,0.04,0.01,-0.01,0.12,0.42,-0.25,2.34,40.86
0.5805494,LeftFinger4Distal,-0.15,0.70,0.04,0.01,-0.01,0.12,0.43,-0.13,2.27,43.37
0.5805494,LeftFinger4Tip,-0.12,0.72,0.04,0.01,0.00,0.11,0.38,-0.01,2.15,28.79
0.5805494,LeftFinger5Metacarpal,-0.20,0.78,0.02,0.01,-0.02,0.11,0.33,-0.41,2.13,114.63
0.5805494,LeftFinger5Proximal,-0.20,0.74,0.02,0.01,-0.02,0.12,0.31,-0.43,2.33,7.06
0.5805494,LeftFinger5Medial,-0.18,0.71,0.01,0.01,-0.02,0.12,0.21,-0.54,2.54,26.68
0.5805494,LeftFinger5Distal,-0.16,0.71,0.02,0.01,-0.02,0.12,0.21,-0.52,2.55,42.09
0.5805494,LeftFinger5Tip,-0.14,0.71,0.02,0.01,-0.02,0.12,0.21,-0.45,2.52,27.77
0.597563,LeftFinger1Metacarpal,-0.21,0.80,0.06,0.01,-0.01,0.08,0.00,0.05,-1.39,0.00
0.597563,LeftFinger1Proximal,-0.18,0.78,0.07,0.01,-0.01,0.08,0.00,0.02,-1.42,66.17
0.597563,LeftFinger1Distal,-0.17,0.75,0.08,0.01,0.00,0.09,0.00,-0.01,-1.50,45.86
0.597563,LeftFinger1Tip,-0.17,0.72,0.08,0.01,0.00,0.09,0.01,-0.01,-1.60,11.42
0.597563,LeftFinger2Metacarpal,-0.21,0.79,0.05,0.01,-0.01,0.08,0.01,0.08,-1.41,153.60
0.597563,LeftFinger2Proximal,-0.21,0.74,0.08,0.01,0.00,0.09,0.01,-0.01,-1.57,18.56
0.597563,LeftFinger2Medial,-0.18,0.72,0.08,0.01,0.00,0.10,0.04,0.01,-1.62,55.35
0.597563,LeftFinger2Distal,-0.15,0.71,0.08,0.01,0.00,0.10,0.04,0.05,-1.61,32.50
0.597563,LeftFinger2Tip,-0.13,0.72,0.08,0.01,-0.01,0.09,0.03,0.10,-1.58,21.58
0.597563,LeftFinger3Metacarpal,-0.21,0.78,0.04,0.01,-0.01,0.08,0.02,0.11,-1.43,122.77
0.597563,LeftFinger3Proximal,-0.21,0.74,0.06,0.01,-0.01,0.09,0.03,0.06,-1.59,11.33
